payment_id,send_at,payment_method,account_number,payment_status,transaction_id
FP95784,2023-03-27 14:26:14,BRI,012584378,Success,FT545869815
FP88969,2023-01-17 10:51:08,Danamon,016959925,Success,FT221172490
FP92251,2022-04-08 07:13:02,CIMB,086038973,Failed,FT547218451
FP16656,2023-09-15 08:40:49,BSI,058524787,Success,FT834094497
FP27604,2023-11-03 02:20:43,BSI,073605885,Failed,FT985489300
FP18609,2023-05-16 04:33:13,BSI,014320789,Success,FT029057967
FP13642,2022-07-03 11:55:09,Permata,087917048,Cancelled,FT445738000
FP37123,2023-10-19 12:10:28,BNI,104499300,Failed,FT223159363
FP62994,2022-01-17 06:06:24,BNI,050638888,Cancelled,FT938036607
FP29732,2022-09-10 18:55:06,Permata,083251562,Cancelled,FT969094516
FP22590,2022-05-20 19:12:00,Muamalat,054084357,Success,FT080883461
FP10115,2023-02-20 07:47:49,BNI,089922222,Success,FT287018685
FP62194,2022-03-04 17:45:04,Jenius,075727619,Success,FT367825471
FP80418,2022-04-06 04:24:34,BRI,126815182,Cancelled,FT774181784
FP59632,2023-03-10 10:07:41,BRI,065546198,Failed,FT070366015
FP74054,2023-03-02 12:42:08,BCA,100661653,Success,FT154766581
FP37471,2022-07-02 21:14:50,Danamon,029312287,Failed,FT031186254
FP44281,2023-04-05 01:45:11,Muamalat,048778996,Cancelled,FT764137974
FP21031,2023-03-31 16:22:14,BRI,030400311,Cancelled,FT797634708
FP54739,2022-06-26 20:26:50,BRI,089308163,Cancelled,FT432775417
FP55842,2022-05-15 22:49:55,Digibank,064586094,Cancelled,FT465367220
FP86950,2022-10-22 04:46:24,Jenius,117302222,Cancelled,FT418740859
FP53085,2022-06-20 15:14:39,Jenius,077773124,Success,FT166948096
FP45419,2023-10-18 19:10:40,BSI,063356128,Success,FT150737926
FP56302,2022-01-08 04:18:57,Mandiri,064245322,Cancelled,FT428902065
FP52280,2022-05-09 00:06:56,Digibank,107235891,Cancelled,FT137714945
FP11364,2023-07-26 05:12:41,Mandiri,060554363,Cancelled,FT416413735
FP09793,2023-11-12 13:19:05,Mandiri,123518262,Success,FT505507570
FP47926,2023-04-09 03:20:34,Digibank,047215599,Success,FT995257616
FP02868,2022-09-19 07:02:11,Mandiri,117034257,Failed,FT272451686
FP08279,2023-05-16 03:29:29,BRI,061999600,Cancelled,FT980510681
FP93516,2023-04-11 21:45:07,Mandiri,051310600,Cancelled,FT726006655
FP40138,2022-12-03 12:41:07,BCA,113105986,Cancelled,FT131866805
FP81004,2022-01-26 09:59:00,BSI,042789172,Failed,FT817193103
FP65923,2022-05-17 11:56:30,Mandiri,070199695,Cancelled,FT429717591
FP89854,2023-11-26 18:20:44,CIMB,032057982,Failed,FT623956342
FP57699,2022-03-26 15:07:01,Digibank,103372758,Success,FT499138462
FP35435,2022-07-31 17:13:35,BSI,028768586,Success,FT166169267
FP63948,2022-11-25 09:43:32,Danamon,101046235,Failed,FT284218771
FP11301,2023-12-03 07:46:57,Digibank,087786004,Success,FT440327465
FP37032,2023-07-13 17:28:17,CIMB,015910583,Failed,FT506667012
FP89928,2022-09-15 04:33:37,BSI,032439827,Cancelled,FT459245681
FP36255,2023-02-10 03:28:34,BSI,045014271,Cancelled,FT872500754
FP89980,2022-05-12 17:40:03,Jenius,090487086,Failed,FT782596707
FP32937,2022-07-22 21:07:50,CIMB,057401607,Success,FT759289829
FP82602,2023-01-01 07:57:45,Muamalat,058581791,Success,FT506583316
FP75794,2023-08-10 05:44:20,Digibank,025870901,Failed,FT275979227
FP41050,2023-11-04 15:16:44,Danamon,093221867,Success,FT130828549
FP04795,2023-10-19 20:24:31,CIMB,071814856,Cancelled,FT435964134
FP17922,2022-11-22 01:29:34,BRI,024770536,Success,FT741793910
FP08187,2023-05-19 13:01:35,BRI,086106627,Failed,FT904014686
FP97029,2022-11-21 23:23:01,Danamon,055987783,Cancelled,FT161160188
FP82207,2022-01-18 05:48:28,CIMB,025413041,Failed,FT894706379
FP80759,2022-12-19 22:46:35,BRI,041917806,Success,FT279499566
FP25915,2023-01-28 04:39:40,Permata,071995241,Cancelled,FT675904765
FP15537,2022-03-27 02:28:23,CIMB,054914553,Cancelled,FT142950525
FP95254,2023-03-14 03:46:46,Muamalat,029410176,Cancelled,FT627019463
FP76701,2023-08-28 20:24:36,BNI,123013615,Cancelled,FT195052535
FP71363,2022-07-08 15:27:08,Jenius,103665106,Failed,FT748431874
FP51683,2023-08-18 01:37:29,Danamon,073566555,Cancelled,FT454657064
FP65821,2022-11-28 09:01:42,BCA,012417908,Success,FT948533484
FP12452,2022-03-16 16:24:27,Mandiri,123475949,Cancelled,FT592788039
FP50151,2023-09-22 18:09:01,BRI,050622904,Cancelled,FT903875840
FP32922,2022-06-11 18:12:50,Digibank,044996387,Failed,FT265168022
FP91062,2023-11-07 03:20:47,BCA,090165337,Cancelled,FT696325637
FP16042,2022-01-08 16:49:36,Digibank,075865652,Cancelled,FT119672902
FP56821,2022-06-26 10:00:11,BRI,084468244,Failed,FT229462474
FP33310,2023-10-06 13:15:56,BRI,109439909,Failed,FT221595581
FP96726,2022-04-14 21:36:08,Digibank,096216141,Failed,FT806550222
FP88055,2022-11-30 09:05:51,Jenius,028131087,Failed,FT036988472
FP90381,2022-04-25 16:22:57,Danamon,096204823,Failed,FT368938734
FP65858,2023-06-08 15:28:55,Muamalat,073497103,Cancelled,FT540051343
FP53420,2022-04-09 20:05:30,Jenius,102838578,Failed,FT811154875
FP94139,2023-11-17 15:36:14,BCA,104075740,Cancelled,FT970880742
FP58632,2023-11-21 15:40:05,Danamon,112888602,Success,FT811626303
FP48298,2023-08-10 01:11:15,BRI,129554149,Failed,FT784581570
FP30088,2023-07-19 23:50:49,BSI,097858359,Cancelled,FT898679279
FP49403,2023-06-25 06:32:42,BRI,049247963,Success,FT906768356
FP22946,2022-01-14 10:08:20,BCA,127300861,Success,FT217082749
FP23306,2023-02-11 10:34:18,Muamalat,079781347,Failed,FT865720235
FP22780,2022-05-13 07:36:54,Mandiri,064298502,Success,FT050916706
FP17402,2022-06-01 14:12:46,Permata,080161804,Success,FT685379855
FP75435,2023-10-04 09:18:29,Danamon,086214946,Success,FT125994943
FP37381,2023-06-16 10:43:24,Digibank,092020603,Cancelled,FT456754829
FP70483,2022-11-29 07:50:57,Mandiri,038059816,Cancelled,FT775053881
FP11845,2022-03-19 21:57:00,BSI,055970693,Success,FT619434386
FP41786,2022-05-08 02:21:14,Danamon,074934542,Failed,FT248809029
FP11012,2022-01-08 06:00:02,Jenius,070710100,Success,FT036199795
FP13761,2023-05-24 23:17:54,CIMB,029473838,Success,FT762074193
FP48220,2023-04-05 11:54:37,Digibank,033878270,Success,FT892454367
FP53583,2022-09-13 10:42:07,CIMB,024093860,Cancelled,FT722925159
FP85419,2022-08-21 10:08:08,Digibank,058225604,Failed,FT338518506
FP45159,2023-11-08 22:32:40,Mandiri,051149457,Success,FT769251901
FP11788,2022-08-28 01:03:14,BNI,087362211,Cancelled,FT030987315
FP25041,2023-06-01 06:43:21,Muamalat,052416736,Success,FT913270437
FP91940,2022-07-03 04:05:43,Digibank,118329741,Cancelled,FT854336055
FP24527,2022-12-26 17:01:39,Mandiri,058548093,Failed,FT032907230
FP07570,2023-05-09 00:59:16,BRI,119244236,Failed,FT722730983
FP16413,2022-01-15 11:10:58,Muamalat,018244887,Failed,FT440351717
FP92557,2023-03-05 04:38:33,Jenius,063944598,Failed,FT078924880
FP52605,2022-09-19 18:06:19,Digibank,086148274,Failed,FT839042127
FP63272,2022-06-20 15:26:31,Danamon,065022434,Success,FT458512613
FP33461,2022-06-28 18:46:51,BSI,056285523,Failed,FT685233361
FP71845,2022-12-02 06:58:52,Mandiri,071958000,Failed,FT981311018
FP14834,2022-09-03 04:58:34,Muamalat,124381029,Failed,FT706427626
FP84719,2023-06-22 02:14:48,Jenius,126634567,Success,FT594085197
FP28452,2022-02-21 07:14:15,Digibank,036904442,Failed,FT125994943
FP13919,2022-01-19 05:15:53,BRI,015162991,Success,FT060557249
FP86669,2022-10-10 16:36:54,Mandiri,072325195,Success,FT828697290
FP01943,2023-08-24 09:04:25,BRI,055275550,Cancelled,FT113646270
FP86162,2023-06-08 19:26:58,Danamon,025390407,Success,FT094168988
FP28488,2023-07-11 23:48:04,BCA,087254112,Success,FT133069075
FP42780,2022-12-04 06:14:37,Danamon,088822734,Failed,FT720430022
FP77371,2022-02-12 16:07:24,BRI,036911338,Cancelled,FT479258503
FP64040,2022-02-18 21:07:32,CIMB,012366664,Failed,FT989569241
FP89700,2023-08-10 00:25:03,BNI,079979065,Success,FT207006452
FP03631,2023-05-14 10:48:22,Digibank,025484452,Cancelled,FT409376790
FP55089,2022-04-03 01:17:23,Permata,092690130,Failed,FT392124698
FP96183,2023-01-21 01:48:52,Digibank,087969326,Failed,FT639259064
FP81127,2023-03-30 17:18:06,Permata,112899510,Success,FT698248188
FP94435,2023-03-13 18:24:43,Jenius,046727172,Failed,FT216328951
FP56853,2022-08-04 00:52:30,CIMB,125155335,Cancelled,FT540610148
FP60189,2022-05-08 02:41:29,BRI,029229419,Cancelled,FT796591807
FP31113,2022-03-08 13:10:25,BRI,125708371,Failed,FT744756003
FP10406,2023-02-18 18:24:02,BCA,107072083,Success,FT172583012
FP04652,2022-12-12 08:56:35,Permata,051178693,Cancelled,FT173843207
FP20923,2022-03-04 10:38:19,Jenius,068784012,Cancelled,FT516481973
FP32657,2023-05-16 10:46:35,BCA,067764994,Cancelled,FT048264797
FP64517,2023-02-01 18:10:57,Danamon,010473588,Failed,FT646687261
FP96567,2023-04-09 11:47:25,BCA,063586477,Success,FT837938725
FP77376,2023-09-04 01:53:34,Jenius,097784818,Cancelled,FT859165615
FP82490,2022-05-06 15:42:58,Permata,127251334,Failed,FT057666926
FP79731,2022-03-16 14:18:58,Permata,073953689,Failed,FT080442633
FP58244,2022-03-24 07:23:10,BCA,017094148,Success,FT984013248
FP63417,2022-12-08 03:52:04,Muamalat,083367362,Cancelled,FT153287041
FP78763,2022-12-12 04:25:19,Mandiri,038270679,Cancelled,FT902498721
FP65064,2023-09-30 22:03:02,Muamalat,070350298,Failed,FT460817466
FP69170,2023-06-26 08:45:45,BRI,105355744,Cancelled,FT871327346
FP62652,2022-01-26 20:58:37,CIMB,049347821,Success,FT101999942
FP60917,2023-03-06 12:38:54,Muamalat,040344849,Cancelled,FT145981978
FP31934,2022-11-27 08:10:44,Jenius,024123824,Cancelled,FT737066672
FP36795,2022-09-11 14:22:19,BRI,031431703,Failed,FT681817393
FP58896,2022-09-28 21:00:49,Digibank,101167004,Cancelled,FT333948923
FP70645,2023-11-24 05:12:26,BRI,118276674,Success,FT789899270
FP21647,2022-03-22 15:17:44,BCA,128577596,Failed,FT718970810
FP83339,2022-07-20 22:26:44,Muamalat,075682026,Failed,FT832934724
FP77404,2023-05-27 23:10:32,CIMB,098420113,Success,FT769799281
FP22152,2022-11-07 23:08:08,Mandiri,021144482,Success,FT360302351
FP34001,2022-05-26 22:31:54,BSI,107510600,Cancelled,FT547533451
FP55870,2022-05-17 02:39:29,BNI,036435458,Success,FT524305157
FP37472,2022-09-28 22:42:37,BNI,111279474,Success,FT986320477
FP33246,2022-11-22 11:20:31,Mandiri,106225611,Failed,FT348045600
FP24964,2022-09-29 06:11:08,Jenius,020869917,Failed,FT623461190
FP63472,2023-07-31 21:10:05,Digibank,049756894,Success,FT875253930
FP07507,2023-03-16 09:46:46,BRI,071704429,Cancelled,FT607311605
FP47649,2023-12-25 07:26:34,BCA,024675657,Cancelled,FT009440244
FP87581,2023-10-18 04:30:07,Danamon,089391426,Failed,FT318340339
FP71723,2023-02-24 07:19:53,Digibank,046595582,Cancelled,FT040378784
FP37170,2022-06-01 07:25:40,Mandiri,013447618,Cancelled,FT775180590
FP68218,2023-03-03 10:40:26,BSI,107658106,Success,FT639064624
FP46173,2022-12-29 14:42:09,Mandiri,045350388,Cancelled,FT955510425
FP32801,2022-01-25 03:55:55,Mandiri,066483616,Success,FT337763692
FP74007,2022-04-22 08:09:05,Permata,058842281,Success,FT739760791
FP46702,2022-08-15 09:24:33,Danamon,039317162,Failed,FT739785147
FP83817,2023-03-21 16:45:37,Mandiri,027084478,Cancelled,FT180327524
FP69693,2022-09-16 11:13:31,Jenius,124409079,Success,FT274535342
FP79791,2022-10-17 11:56:52,BSI,127772635,Cancelled,FT203126482
FP72055,2022-07-01 22:09:05,Digibank,100150562,Success,FT116612686
FP32821,2023-04-15 20:30:13,Digibank,037258508,Cancelled,FT535401922
FP16163,2022-10-05 15:53:06,Permata,057104726,Success,FT389682817
FP94267,2023-10-07 03:50:31,BCA,091859231,Failed,FT835952430
FP47448,2022-05-23 12:34:05,BSI,060155186,Success,FT787828932
FP28097,2023-06-27 06:56:00,CIMB,024971869,Success,FT313450072
FP46638,2022-05-03 00:41:25,CIMB,063444072,Success,FT726922089
FP78422,2023-10-11 03:18:40,Jenius,089601006,Cancelled,FT832892744
FP66648,2022-07-31 06:55:31,BRI,040460998,Failed,FT400405110
FP92546,2022-03-20 21:11:13,CIMB,102533307,Failed,FT730656847
FP78713,2023-02-27 23:31:06,Danamon,041021873,Cancelled,FT226771054
FP85466,2022-03-18 22:13:24,Danamon,031301723,Cancelled,FT593404900
FP23220,2022-07-09 09:41:44,CIMB,093377067,Cancelled,FT414687300
FP84592,2023-04-01 13:22:39,Danamon,018183362,Success,FT711273045
FP25675,2022-02-28 17:40:34,BCA,036506947,Failed,FT378185458
FP53317,2023-02-07 22:59:27,BCA,015581705,Failed,FT576790857
FP43592,2022-04-04 10:21:56,Muamalat,051652135,Cancelled,FT112290452
FP77524,2023-12-13 14:29:50,BRI,068733403,Cancelled,FT646754367
FP36964,2023-06-18 17:35:25,BRI,124170159,Success,FT476392328
FP70194,2022-06-04 06:19:19,Muamalat,020931133,Failed,FT757558326
FP04159,2023-04-16 11:09:26,BSI,110989244,Failed,FT457110862
FP71898,2022-11-16 12:41:18,Danamon,119275166,Failed,FT926960493
FP16018,2023-03-24 17:51:01,BSI,041689943,Failed,FT898290855
FP06191,2023-03-23 03:22:07,BCA,041845949,Failed,FT624495335
FP57015,2023-01-12 11:00:35,Jenius,106533293,Cancelled,FT451120695
FP83657,2022-09-21 18:21:06,Muamalat,093159337,Failed,FT135214822
FP05385,2022-12-19 14:14:33,Permata,098253995,Cancelled,FT417436449
FP79581,2023-10-26 05:49:45,Mandiri,041063491,Failed,FT463575464
FP51011,2022-03-18 16:38:18,BCA,036659674,Success,FT896881840
FP80129,2022-12-18 01:14:21,Digibank,071768339,Failed,FT204268121
FP21519,2022-08-02 04:56:46,Muamalat,106018132,Cancelled,FT139663750
FP46687,2022-04-13 13:04:56,Jenius,050258255,Cancelled,FT919971706
FP85129,2022-11-01 21:55:58,CIMB,081140293,Failed,FT273591079
FP47228,2023-07-10 20:00:23,Digibank,129078777,Failed,FT662091781
FP59511,2022-11-28 16:37:01,Jenius,024634151,Success,FT351714556
FP81896,2022-06-27 08:53:22,Digibank,015572303,Success,FT745835431
FP02669,2023-08-20 00:58:32,BSI,060953948,Cancelled,FT818371569
FP66833,2023-09-23 02:05:18,BSI,093619453,Success,FT274159901
FP69837,2023-12-24 19:45:35,Digibank,086675132,Failed,FT467081119
FP86588,2023-06-16 05:59:58,BRI,094108057,Success,FT291015721
FP83736,2023-01-25 03:41:59,BNI,119505470,Success,FT846258734
FP33426,2023-04-30 08:15:26,BCA,083710692,Cancelled,FT223622322
FP07688,2022-04-20 18:57:43,BRI,118506904,Cancelled,FT257576764
FP56951,2023-08-26 15:20:00,Danamon,093256201,Success,FT149208435
FP68708,2023-07-23 11:57:29,Digibank,080470223,Success,FT426123460
FP18152,2023-12-29 18:49:03,BRI,067418680,Cancelled,FT147709132
FP45354,2022-05-16 10:08:18,BRI,084862882,Cancelled,FT989950109
FP98276,2022-10-10 01:13:29,BCA,121612539,Cancelled,FT027133900
FP15929,2022-07-08 03:33:22,BRI,052797837,Cancelled,FT065087902
FP01686,2023-10-18 00:41:47,Digibank,038043042,Failed,FT461970949
FP95558,2023-06-09 05:30:16,BRI,086472937,Success,FT952515500
FP51695,2022-01-06 10:37:44,Digibank,126386860,Failed,FT276802402
FP53408,2022-11-13 05:03:09,CIMB,036572285,Success,FT810579344
FP14460,2022-11-15 14:17:29,BRI,037097772,Cancelled,FT697880968
FP98554,2022-07-22 21:21:44,BCA,020466734,Success,FT462732157
FP69211,2023-04-20 23:45:27,BCA,118038948,Success,FT260854636
FP43245,2022-06-16 21:07:53,Digibank,070993396,Failed,FT296520894
FP80876,2022-06-28 18:13:58,Danamon,067024249,Cancelled,FT228651070
FP41110,2022-04-10 23:57:10,BRI,047766158,Failed,FT479183052
FP80587,2022-06-04 05:57:18,Mandiri,075584658,Failed,FT734127115
FP35731,2023-09-19 08:16:37,BCA,064651864,Success,FT064683161
FP24213,2022-03-02 12:37:27,BNI,077336778,Success,FT037334311
FP74633,2023-03-22 19:01:56,Digibank,064283368,Cancelled,FT214871279
FP90444,2023-02-20 12:21:48,Muamalat,053482866,Cancelled,FT833394285
FP09256,2022-02-12 11:05:33,Mandiri,042095125,Failed,FT455089343
FP29611,2023-03-06 12:23:28,BSI,049698907,Success,FT294331542
FP44073,2023-04-11 01:31:16,BCA,025659258,Success,FT179978937
FP16425,2023-01-19 19:55:42,BNI,024737074,Success,FT332329091
FP02832,2022-03-17 11:14:48,Mandiri,016238170,Success,FT268587611
FP49269,2023-02-20 10:49:14,BNI,109320720,Failed,FT702690959
FP49922,2023-03-30 12:32:48,Jenius,116083623,Cancelled,FT490467456
FP09019,2023-03-24 12:45:55,Permata,017968740,Success,FT868488868
FP19747,2023-02-12 17:38:50,BRI,098745623,Success,FT841557732
FP27525,2023-12-01 00:32:59,CIMB,104100576,Cancelled,FT426118022
FP44305,2022-05-07 20:12:35,BRI,103161639,Failed,FT967936373
FP73807,2023-08-09 07:28:54,Mandiri,059498171,Success,FT485936103
FP44723,2023-10-02 09:01:34,CIMB,094500325,Cancelled,FT083190087
FP10681,2022-12-10 18:54:19,Mandiri,063611821,Failed,FT173050029
FP32067,2022-08-07 06:40:47,Permata,126362790,Success,FT706313368
FP23052,2022-07-09 15:17:38,BSI,019407649,Success,FT551909349
FP93780,2023-09-14 12:13:45,Digibank,102546145,Failed,FT819861864
FP38240,2023-04-02 13:18:58,BSI,086758897,Success,FT519375603
FP78587,2022-10-26 11:03:29,Jenius,066617369,Success,FT706819449
FP78892,2022-04-04 14:14:06,Jenius,075526904,Failed,FT947142413
FP49911,2023-08-12 13:55:40,Danamon,110129428,Failed,FT173305056
FP24406,2022-03-31 08:21:33,Jenius,017883809,Success,FT032782519
FP77025,2022-10-19 12:13:59,Mandiri,071102869,Success,FT962813024
FP57932,2022-05-24 14:26:54,Digibank,037150347,Cancelled,FT499755782
FP62903,2022-09-23 19:02:03,Danamon,092493858,Success,FT045937411
FP73480,2022-07-19 16:59:22,Muamalat,128968066,Cancelled,FT309552636
FP59810,2023-12-11 09:43:27,Muamalat,017277240,Failed,FT813085198
FP89110,2022-03-31 01:46:47,CIMB,054328495,Failed,FT162981342
FP38699,2023-09-16 09:16:26,Jenius,065903854,Failed,FT686667982
FP74148,2022-01-27 19:18:10,Mandiri,080261238,Cancelled,FT433524911
FP61171,2023-07-12 20:47:09,Danamon,045701720,Failed,FT171774175
FP35821,2022-09-12 01:25:52,Muamalat,068718800,Cancelled,FT422569206
FP43806,2023-05-03 21:04:55,BCA,086183954,Success,FT778438099
FP45155,2022-01-20 19:37:25,BCA,129883535,Failed,FT781591355
FP01091,2022-07-30 21:54:40,BCA,049604111,Failed,FT085599249
FP04458,2022-09-06 06:17:43,BCA,053692892,Failed,FT530460906
FP89277,2022-09-25 08:09:15,Mandiri,055776703,Cancelled,FT398819595
FP47829,2023-01-06 07:18:57,Mandiri,096411221,Success,FT103421729
FP33778,2023-05-09 16:22:02,Danamon,126473744,Failed,FT919220511
FP99163,2023-02-07 11:40:09,BNI,067235119,Cancelled,FT182651329
FP57247,2022-08-04 09:25:27,Danamon,034713758,Failed,FT181518874
FP97673,2022-01-12 04:17:16,BRI,092111473,Failed,FT070268426
FP20456,2023-11-19 13:41:14,Muamalat,021227626,Success,FT981100946
FP33174,2022-08-05 00:46:31,Muamalat,080309116,Success,FT783978583
FP82817,2023-08-11 14:21:52,Muamalat,078286539,Failed,FT440607176
FP74618,2023-03-14 17:56:40,Digibank,021724789,Success,FT336896162
FP38511,2022-09-13 14:03:21,Danamon,101994471,Success,FT543577128
FP90188,2023-08-07 04:31:44,BCA,059844233,Failed,FT107583757
FP79112,2022-08-27 10:44:12,BCA,089261572,Cancelled,FT359003134
FP40550,2023-08-23 06:29:57,BRI,099546148,Cancelled,FT075482162
FP57575,2023-06-12 22:18:22,CIMB,010261253,Failed,FT531175023
FP39775,2023-12-20 22:42:00,Mandiri,071288877,Success,FT192506183
FP07914,2023-09-14 23:27:27,Jenius,065898370,Success,FT453020219
FP28256,2023-11-21 13:14:25,Mandiri,034282823,Failed,FT969436443
FP17810,2022-07-30 16:08:29,BSI,085653647,Failed,FT740499155
FP10158,2023-11-26 21:46:36,Permata,103077383,Success,FT545884795
FP80858,2023-06-13 22:06:13,Mandiri,099055781,Failed,FT957938966
FP49950,2022-02-15 00:22:11,CIMB,032435740,Failed,FT329693214
FP54051,2022-04-07 04:34:10,CIMB,091900627,Success,FT658215786
FP19385,2023-12-24 08:40:09,BNI,122149959,Cancelled,FT148985336
FP32809,2022-11-29 12:11:52,Digibank,080048286,Failed,FT121550842
FP01949,2022-05-30 12:40:20,BNI,016992681,Cancelled,FT834458203
FP26839,2022-05-06 23:42:43,CIMB,062010533,Success,FT707609728
FP02908,2023-06-26 19:35:12,BRI,054651719,Success,FT716902830
FP82976,2023-11-10 15:43:39,Mandiri,081648407,Cancelled,FT057180468
FP44071,2022-08-12 20:54:46,BCA,014714450,Failed,FT987273355
FP37391,2023-04-02 08:44:54,Mandiri,033844660,Success,FT079497630
FP24921,2022-08-31 05:43:49,Muamalat,066157683,Success,FT770979106
FP50359,2022-08-07 05:49:23,BRI,106662630,Failed,FT881631412
FP79234,2022-05-30 23:43:48,CIMB,036216224,Cancelled,FT284942060
FP25402,2023-12-11 23:49:56,BSI,129045522,Success,FT333071076
FP80775,2022-11-30 23:28:08,Permata,085448522,Failed,FT806725759
FP33205,2022-06-22 17:20:49,Permata,047394410,Cancelled,FT748687809
FP15415,2023-07-24 07:22:45,CIMB,123281353,Cancelled,FT455089343
FP28484,2023-03-16 03:23:54,Jenius,027994762,Cancelled,FT599175074
FP52598,2023-02-02 14:16:04,BRI,052886230,Cancelled,FT362605066
FP35268,2022-10-20 12:39:32,Muamalat,072989243,Success,FT233058915
FP85855,2023-01-18 06:48:07,BNI,113146796,Success,FT073534065
FP18102,2022-05-30 09:41:32,Mandiri,033094261,Failed,FT853842345
FP35936,2022-12-19 12:50:13,Permata,093348290,Cancelled,FT356228392
FP14474,2023-03-25 13:33:54,Jenius,110562632,Cancelled,FT975816687
FP86439,2023-08-23 18:23:05,BCA,039616232,Failed,FT592410575
FP99676,2023-11-11 15:23:51,Jenius,101299095,Success,FT609741665
FP58349,2023-10-21 10:57:55,Danamon,102890257,Success,FT404354916
FP93060,2022-04-22 10:58:30,CIMB,105690975,Cancelled,FT932857520
FP86394,2022-02-02 04:27:44,Permata,117192982,Cancelled,FT501369029
FP60302,2022-07-29 03:19:40,Danamon,038274361,Failed,FT032782519
FP52989,2023-06-20 04:31:49,BRI,055422099,Cancelled,FT530408838
FP47707,2022-03-11 04:33:32,BCA,033498320,Success,FT027794464
FP27781,2022-08-03 21:29:04,Danamon,067006270,Failed,FT871723359
FP66888,2023-06-13 19:42:36,Digibank,128741377,Success,FT964728529
FP37195,2022-05-18 09:37:04,CIMB,124410330,Failed,FT022769818
FP93101,2022-05-18 19:45:18,BCA,038959314,Failed,FT277019513
FP42524,2022-02-02 05:01:32,Permata,067192184,Failed,FT054848379
FP79746,2022-07-31 08:27:15,BCA,070672882,Failed,FT758584620
FP51063,2022-05-24 06:27:39,Permata,093586175,Cancelled,FT956931258
FP61547,2023-11-29 23:52:19,Danamon,035826495,Success,FT298537378
FP36731,2023-05-13 11:23:37,Jenius,065849484,Success,FT275883965
FP39727,2023-02-14 13:59:12,BRI,098432305,Success,FT718800414
FP63221,2022-10-03 20:00:44,Jenius,018771936,Cancelled,FT306488067
FP79809,2022-12-12 17:50:11,Danamon,049179701,Cancelled,FT645338353
FP55878,2022-11-19 00:42:46,Digibank,113346871,Success,FT711590345
FP55530,2022-05-14 20:40:54,BCA,044360227,Cancelled,FT530684370
FP20375,2022-03-24 17:38:12,Jenius,035561899,Success,FT705796325
FP55541,2023-08-12 07:38:37,BRI,106357851,Success,FT492245036
FP01180,2023-07-18 12:57:08,BSI,056114063,Success,FT371683905
FP94345,2022-10-15 01:38:04,CIMB,017693251,Cancelled,FT994760149
FP00981,2022-06-16 07:17:51,Danamon,108668137,Failed,FT894393242
FP74368,2022-12-01 17:01:36,CIMB,077547651,Success,FT030203692
FP38799,2022-07-27 06:02:23,Permata,090890725,Failed,FT778438099
FP97984,2022-03-14 15:26:16,Muamalat,047593428,Failed,FT664466904
FP75422,2022-05-08 00:26:55,Permata,099418580,Cancelled,FT661843630
FP82330,2022-03-03 15:23:01,CIMB,066230445,Success,FT311012342
FP86105,2023-04-02 12:07:59,Permata,082160007,Success,FT404342932
FP12899,2023-01-30 05:22:12,BRI,109063223,Success,FT024565796
FP16440,2023-04-24 03:48:43,BRI,015200989,Failed,FT721566749
FP88915,2022-10-07 10:25:19,Jenius,019829007,Success,FT358548919
FP55589,2022-03-19 02:35:40,BNI,088892405,Success,FT860199553
FP86196,2023-06-30 22:33:43,Digibank,089987979,Success,FT360397423
FP46642,2022-01-22 04:07:24,Muamalat,042659338,Success,FT180244756
FP99609,2022-01-15 11:26:40,BCA,065489077,Failed,FT283161395
FP47523,2022-01-12 22:09:07,Danamon,121868956,Failed,FT144999060
FP45037,2022-10-08 06:01:22,BNI,041961959,Failed,FT010329838
FP69274,2022-03-18 23:13:59,BSI,016979536,Success,FT747978474
FP69112,2023-07-29 05:12:55,BCA,124734524,Cancelled,FT530466366
FP94879,2023-12-18 07:55:30,Danamon,039742737,Cancelled,FT770979106
FP67674,2023-05-07 08:33:05,Danamon,090529944,Success,FT211813396
FP83719,2023-03-14 05:45:31,Digibank,017431141,Success,FT659004949
FP59364,2022-07-13 16:25:47,Muamalat,051619945,Success,FT445718192
FP97983,2022-03-19 13:32:35,BRI,032447851,Failed,FT034136162
FP33093,2023-01-18 23:04:02,Permata,020356860,Failed,FT580816400
FP14526,2022-02-16 12:59:29,BCA,042985222,Cancelled,FT099405584
FP62260,2022-12-12 22:37:18,BRI,014442117,Success,FT525592710
FP48028,2022-08-09 05:23:12,Digibank,086424862,Failed,FT444160851
FP35082,2023-02-04 22:11:24,BSI,098740440,Failed,FT092014622
FP92779,2023-06-02 15:53:00,Mandiri,075871510,Success,FT033460835
FP94152,2023-04-11 20:34:38,BSI,011454904,Cancelled,FT037942728
FP89946,2023-05-21 20:11:54,BRI,069224270,Cancelled,FT769126499
FP31575,2022-05-07 14:18:46,Muamalat,087459014,Success,FT343801836
FP84196,2022-11-26 10:58:12,CIMB,012860322,Failed,FT833280098
FP61791,2022-07-16 19:31:49,Muamalat,074402278,Cancelled,FT217687139
FP91335,2023-07-12 09:41:08,Digibank,064620921,Cancelled,FT682527304
FP31806,2022-05-01 02:16:18,Digibank,074403468,Cancelled,FT192772155
FP81765,2022-07-12 14:49:42,BNI,038386107,Failed,FT806443543
FP70775,2023-03-13 06:28:44,Digibank,117867864,Success,FT203217191
FP09505,2022-03-13 18:34:06,BSI,019349011,Failed,FT014613698
