payment_id,send_at,payment_method,account_number,payment_status,transaction_id
FP13154,2022-06-11 10:08:25,Jenius,078414181,Failed,FT359239197
FP90296,2023-11-03 04:08:10,CIMB,061705331,Success,FT100552499
FP17308,2022-12-14 09:26:26,Permata,126270248,Success,FT558706791
FP32960,2023-08-01 19:13:52,CIMB,128128644,Success,FT667961785
FP80791,2022-11-03 13:32:34,Permata,012832606,Success,FT212431450
FP45398,2023-06-29 05:13:34,BCA,127971070,Success,FT640524870
FP89710,2022-01-24 18:43:37,BNI,121551645,Cancelled,FT637060590
FP02131,2023-02-21 07:11:57,Permata,064546571,Cancelled,FT167505276
FP59413,2022-06-29 16:22:56,Mandiri,061344912,Failed,FT354417568
FP10865,2023-08-16 04:51:28,Muamalat,052349515,Cancelled,FT208852852
FP17113,2024-01-02 08:45:00,BNI,076861804,Cancelled,FT999199321
FP92825,2022-08-30 13:48:33,BSI,021498798,Success,FT093170160
FP88757,2022-03-26 13:43:10,Mandiri,052601732,Cancelled,FT535771558
FP75624,2022-12-28 15:04:09,BSI,048851871,Cancelled,FT830198001
FP10824,2023-05-31 18:49:45,Mandiri,083189951,Failed,FT437513516
FP89194,2023-12-08 10:17:03,CIMB,065748161,Cancelled,FT757039296
FP10281,2023-07-28 04:06:25,BNI,026346667,Cancelled,FT285684872
FP32658,2022-10-19 00:44:15,Danamon,094143407,Cancelled,FT321430201
FP86353,2022-01-21 22:31:24,BRI,106351459,Cancelled,FT821131546
FP84072,2023-02-03 08:21:57,Danamon,117671351,Failed,FT207678275
FP33852,2023-08-03 19:33:52,BCA,086942001,Failed,FT971237867
FP67046,2023-11-01 02:02:05,Muamalat,044119038,Failed,FT335090281
FP98028,2022-10-10 06:16:08,Permata,082238997,Success,FT947696432
FP23804,2023-08-04 16:18:48,BRI,082235521,Success,FT990809985
FP76252,2022-09-14 09:18:41,CIMB,051503899,Success,FT075602276
FP28125,2023-02-18 05:44:08,Permata,102528642,Failed,FT463735720
FP39978,2023-11-16 03:57:38,Muamalat,129011572,Cancelled,FT168492081
FP75894,2023-02-20 15:06:34,Muamalat,127251075,Cancelled,FT827896249
FP12979,2022-07-02 00:10:23,Mandiri,015733265,Success,FT457924656
FP73594,2023-10-19 02:16:19,Jenius,023460805,Cancelled,FT814641380
FP03045,2023-08-03 14:01:52,Mandiri,033178491,Success,FT508118885
FP93646,2022-02-22 15:27:31,BSI,098408054,Failed,FT456133692
FP23964,2023-12-23 01:05:53,Mandiri,043012929,Success,FT800156256
FP14078,2023-11-22 07:28:07,BCA,043435014,Success,FT931523622
FP14196,2022-07-21 00:06:05,CIMB,055704801,Success,FT404669199
FP07885,2022-12-07 02:54:13,CIMB,029427538,Success,FT535789982
FP62957,2022-11-23 03:47:45,BNI,012885190,Failed,FT587419088
FP58639,2023-06-13 01:11:38,Muamalat,022796253,Success,FT822698973
FP58077,2023-04-03 04:06:49,CIMB,097268677,Failed,FT134703661
FP00215,2023-09-08 02:46:27,BRI,012588125,Success,FT630174698
FP85657,2022-04-20 18:43:02,BNI,054293591,Cancelled,FT847191878
FP17551,2022-10-27 06:38:41,BNI,035837581,Success,FT617003328
FP51328,2022-04-27 01:32:28,Jenius,043360228,Cancelled,FT794444407
FP42094,2022-09-17 14:10:49,BCA,093905170,Cancelled,FT706630144
FP25821,2023-03-06 12:35:29,Jenius,036393820,Success,FT552792288
FP66068,2022-07-21 13:14:52,Danamon,077207658,Failed,FT830985074
FP79985,2023-09-06 03:35:53,Digibank,025674657,Success,FT189456063
FP67103,2022-08-18 18:54:58,BSI,109122847,Success,FT669341567
FP85795,2023-09-19 19:09:38,Mandiri,109779371,Failed,FT319378567
FP87182,2022-05-07 22:04:59,BCA,095537944,Success,FT112707572
FP79145,2022-06-19 10:06:59,BSI,081916647,Success,FT276522419
FP10744,2022-05-05 20:23:54,Digibank,056398685,Success,FT793780817
FP60834,2023-02-28 08:13:38,Permata,075037930,Failed,FT121333582
FP44175,2023-05-10 19:07:26,BCA,083179893,Cancelled,FT713913007
FP05326,2023-01-22 15:32:44,Digibank,023419021,Cancelled,FT971251526
FP19087,2022-08-17 07:03:23,Mandiri,034182677,Success,FT018533931
FP93065,2022-03-13 23:42:06,BRI,128403848,Success,FT637404912
FP74002,2022-07-30 14:48:26,Jenius,038876293,Failed,FT623417732
FP70631,2022-11-28 15:36:26,BNI,089302758,Cancelled,FT898844316
FP42454,2023-12-31 17:06:42,Digibank,071994598,Cancelled,FT513005648
FP08794,2022-02-22 14:38:43,BCA,089283961,Failed,FT341757653
FP29303,2023-06-17 05:34:16,Muamalat,128635140,Failed,FT878905119
FP94576,2022-04-02 00:07:11,CIMB,034076547,Cancelled,FT430908459
FP16568,2022-12-17 21:08:13,CIMB,107234656,Cancelled,FT474029009
FP69945,2022-04-25 16:51:07,BNI,117158997,Cancelled,FT266927436
FP59285,2023-10-16 09:17:23,Digibank,037535276,Failed,FT539764875
FP42014,2023-08-09 06:40:37,Mandiri,029656927,Cancelled,FT899373508
FP96035,2022-04-06 23:07:08,Permata,017410418,Cancelled,FT266784582
FP68278,2022-03-02 15:44:40,Permata,050618510,Cancelled,FT868696506
FP89431,2022-12-26 12:11:31,CIMB,115306806,Cancelled,FT310405275
FP99609,2022-01-17 20:57:55,Digibank,054088272,Success,FT070805903
FP81801,2022-12-25 10:51:27,BRI,046217996,Failed,FT611206482
FP97211,2022-04-10 12:55:24,Jenius,047630873,Success,FT954954763
FP96205,2022-12-03 07:55:17,Mandiri,036343126,Failed,FT789473722
FP86309,2023-09-11 15:14:05,BSI,014111448,Cancelled,FT571286508
FP33543,2022-05-20 03:14:18,BRI,086059350,Success,FT438681419
FP30899,2022-08-21 23:45:20,Mandiri,112337700,Success,FT713463008
FP61499,2023-01-06 16:58:32,Muamalat,045890233,Cancelled,FT887726830
FP38569,2022-04-20 20:58:44,Mandiri,065278123,Success,FT511203993
FP68004,2023-04-29 19:55:03,BSI,055047306,Cancelled,FT113699249
FP67005,2022-04-20 21:10:53,CIMB,055998743,Success,FT924482466
FP90014,2022-02-24 15:56:19,BCA,122852848,Success,FT211356820
FP88127,2022-08-03 17:52:00,Muamalat,114009104,Failed,FT309404173
FP66083,2022-12-22 06:20:35,CIMB,069364538,Success,FT110653793
FP62534,2022-02-28 14:44:57,CIMB,034892679,Success,FT576035066
FP47191,2023-07-15 08:12:23,CIMB,034666892,Failed,FT127277903
FP59363,2023-04-20 19:18:11,BSI,090088919,Success,FT312062979
FP14547,2022-01-22 06:20:05,Mandiri,011932581,Failed,FT189852868
FP25570,2022-06-08 20:51:19,Jenius,047374391,Failed,FT483435327
FP42115,2022-01-18 21:05:16,CIMB,110914976,Cancelled,FT267071136
FP34816,2023-11-19 23:43:38,BCA,084482217,Cancelled,FT536066331
FP80384,2023-10-12 22:33:36,BCA,094435665,Failed,FT161401466
FP09637,2022-07-30 21:31:11,BNI,025962563,Failed,FT254938058
FP29428,2023-12-20 20:05:41,BRI,056543223,Cancelled,FT240295659
FP77675,2022-05-12 09:08:16,Digibank,057410122,Success,FT762046497
FP36548,2023-11-26 15:26:42,BRI,080165826,Success,FT298546898
FP57593,2022-11-11 22:32:29,BRI,075453585,Success,FT418938951
FP63927,2023-01-30 03:30:16,Digibank,113313626,Failed,FT623984042
FP05588,2023-11-01 12:52:17,BRI,115124677,Failed,FT322897042
FP83738,2022-06-12 09:51:54,BRI,035803036,Cancelled,FT277154694
FP60405,2022-07-06 23:31:00,Danamon,076868645,Cancelled,FT189745379
FP95173,2023-05-25 09:24:44,BNI,120157914,Cancelled,FT148204368
FP74540,2022-07-27 04:25:23,Permata,066917917,Success,FT061081256
FP97342,2023-03-09 16:38:00,BCA,041262739,Cancelled,FT595473162
FP97907,2022-12-05 18:28:18,BNI,121627252,Success,FT607329335
FP11926,2022-10-05 02:01:36,CIMB,122118281,Success,FT092752856
FP83450,2022-09-25 11:06:37,BNI,081387603,Failed,FT271619848
FP52421,2023-03-09 08:18:16,BSI,017566197,Cancelled,FT172092936
FP08513,2022-11-26 19:09:28,BSI,073959874,Cancelled,FT182786186
FP65962,2023-11-18 12:26:41,BRI,072938197,Failed,FT367426279
FP61513,2022-08-13 21:19:59,Jenius,058566457,Cancelled,FT308413039
FP64858,2023-02-24 03:21:48,BNI,087674404,Success,FT030288350
FP41852,2022-05-19 16:26:26,Jenius,017936413,Failed,FT495372034
FP43118,2022-02-27 15:05:03,Jenius,097409384,Failed,FT214793146
FP42886,2022-05-30 04:53:11,CIMB,084478661,Cancelled,FT711867206
FP56237,2023-08-25 18:35:27,CIMB,057861302,Cancelled,FT912435066
FP40672,2022-03-11 22:51:27,Danamon,096052376,Success,FT571343360
FP05505,2022-04-16 15:27:46,BCA,104689217,Failed,FT021225011
FP22540,2022-01-10 11:01:41,Jenius,116059314,Failed,FT896462676
FP32646,2023-10-14 18:00:14,Digibank,111110245,Failed,FT254287411
FP51445,2022-01-20 02:32:36,Permata,090295809,Success,FT277314236
FP42092,2022-03-19 21:52:22,CIMB,036148839,Cancelled,FT552181363
FP16856,2022-11-12 21:34:11,CIMB,032028995,Failed,FT765012710
FP88786,2022-01-26 07:19:17,BRI,083361850,Success,FT802978938
FP69841,2022-12-07 18:27:52,Danamon,126809017,Success,FT403532623
FP09848,2022-04-15 17:32:20,Permata,032930973,Failed,FT270233463
FP65043,2022-08-01 14:44:00,BNI,114844822,Success,FT586627400
FP44163,2022-02-28 20:14:25,Jenius,081309445,Failed,FT028654201
FP22306,2023-03-30 06:32:38,Danamon,084910161,Cancelled,FT735588059
FP21927,2023-10-09 17:52:37,Muamalat,116291224,Failed,FT458151744
FP03002,2022-01-31 14:47:44,Danamon,087904116,Cancelled,FT034294490
FP85142,2023-04-18 21:55:44,Digibank,089165212,Cancelled,FT123316716
FP86632,2022-08-20 02:59:08,Permata,098318254,Success,FT613366195
FP75612,2023-12-18 21:52:48,Danamon,048102313,Success,FT829787089
FP84441,2022-02-18 05:16:38,CIMB,047086621,Success,FT024279375
FP93832,2023-02-03 01:40:25,BSI,083021271,Cancelled,FT024334881
FP03081,2022-07-28 00:21:45,BNI,030694952,Failed,FT133268673
FP00489,2023-02-22 03:58:22,Digibank,091266086,Failed,FT889016998
FP99719,2023-08-08 17:50:55,CIMB,051453198,Success,FT303813680
FP35290,2023-06-08 15:40:00,Permata,079630016,Failed,FT542119946
FP12972,2023-05-22 12:07:45,Permata,088945682,Success,FT288801873
FP80923,2023-07-10 16:06:24,Mandiri,069453876,Success,FT127448829
FP90638,2023-04-03 19:42:43,Jenius,106546769,Failed,FT104873432
FP66550,2022-08-07 16:42:11,BSI,029352124,Success,FT431112770
FP87080,2023-12-21 22:23:38,Permata,119996199,Failed,FT388885704
FP55930,2023-07-17 07:03:57,Mandiri,118839600,Success,FT257039256
FP45914,2023-07-20 12:26:04,Danamon,121980818,Failed,FT930007968
FP71210,2022-08-30 03:08:49,BCA,077308366,Failed,FT213204929
FP69250,2022-07-09 07:08:32,Jenius,071159605,Success,FT231597057
FP59388,2023-09-06 03:43:39,CIMB,057706302,Cancelled,FT876783788
FP04564,2022-05-11 00:25:23,Mandiri,127736299,Cancelled,FT971237867
FP95480,2022-05-16 06:27:33,Danamon,071127129,Failed,FT490262777
FP63746,2023-02-26 00:21:18,Mandiri,032236680,Cancelled,FT808558579
FP46788,2022-05-19 17:32:45,BNI,014265983,Cancelled,FT552628721
FP31261,2023-08-03 22:02:40,Permata,084087421,Failed,FT757094085
FP90134,2023-03-08 10:21:27,Mandiri,083808876,Cancelled,FT757979094
FP69368,2022-10-10 14:32:42,Permata,104221251,Failed,FT313017433
FP23385,2022-03-10 22:13:24,BSI,113270743,Success,FT573070687
FP82543,2022-11-03 06:06:47,Digibank,019415521,Cancelled,FT446896602
FP12309,2023-11-09 09:39:16,Digibank,045680838,Failed,FT451261854
FP11185,2023-10-08 18:51:16,BSI,022969077,Failed,FT631522781
FP47472,2022-09-01 07:37:14,Digibank,040557937,Cancelled,FT787282667
FP02276,2022-08-08 12:08:14,CIMB,056989133,Cancelled,FT841131845
FP31727,2023-09-20 02:52:29,BCA,018251333,Cancelled,FT028878741
FP77173,2023-10-21 08:20:35,BRI,098108969,Failed,FT856814505
FP03912,2023-03-31 07:05:36,BRI,118185176,Failed,FT363759089
FP95031,2022-08-22 13:58:59,Digibank,123144762,Failed,FT132159241
FP89155,2023-01-29 02:35:23,BSI,052866933,Success,FT210446775
FP87380,2022-02-20 19:37:33,BCA,119392816,Success,FT864822323
FP93193,2023-12-17 01:55:50,Mandiri,102490479,Success,FT916857165
FP91819,2022-03-01 15:23:07,BRI,085014419,Failed,FT697106600
FP69567,2023-12-30 05:08:38,Mandiri,057164627,Failed,FT566076025
FP85157,2022-12-02 04:58:15,BRI,022871738,Cancelled,FT019242212
FP94695,2022-09-23 07:01:44,Muamalat,094843163,Success,FT199050305
FP21306,2023-04-14 13:21:28,Digibank,023363041,Success,FT887068016
FP29235,2022-09-09 14:31:40,BCA,058761003,Cancelled,FT647562817
FP19205,2023-05-30 04:32:36,Digibank,090539510,Failed,FT924416176
FP96317,2023-08-04 18:20:32,BNI,057785394,Success,FT540863138
FP07870,2023-04-01 17:37:46,BCA,087575370,Cancelled,FT887252210
FP82402,2023-05-06 19:38:39,BSI,011631617,Success,FT896126239
FP23588,2022-05-27 15:41:21,Mandiri,095669809,Failed,FT130026339
FP21177,2023-07-21 06:00:48,Permata,030595381,Failed,FT506102469
FP77024,2023-10-22 03:53:46,Permata,105404080,Failed,FT209231206
FP28723,2023-11-07 11:26:46,Danamon,106676079,Failed,FT566547693
FP61310,2022-01-28 09:32:57,Permata,075682880,Success,FT421539870
FP46819,2022-09-26 09:37:48,Muamalat,034890448,Success,FT806774350
FP81531,2022-04-14 05:06:37,Mandiri,057228440,Cancelled,FT488150091
FP44119,2023-08-30 19:05:46,Jenius,059202011,Failed,FT146378010
FP95412,2023-10-08 23:49:57,Danamon,012294985,Success,FT034926096
FP25848,2022-11-25 15:19:49,Muamalat,021608614,Failed,FT134636949
FP78763,2023-06-16 14:11:10,Muamalat,108556553,Cancelled,FT941052074
FP12067,2023-07-23 07:40:59,BRI,078443107,Cancelled,FT736794034
FP41774,2022-10-02 09:28:18,BCA,039782551,Failed,FT942991714
FP05893,2023-04-09 05:57:18,Permata,096622010,Success,FT912917274
FP25302,2023-06-12 03:45:40,Jenius,033278579,Cancelled,FT694727007
FP29057,2022-04-24 11:52:56,Digibank,099836379,Failed,FT025278951
FP64280,2022-06-17 19:58:27,Digibank,062310110,Success,FT484725663
FP56623,2022-06-05 04:22:53,BCA,072845772,Failed,FT979524746
FP84725,2022-01-27 06:13:14,Jenius,128528406,Cancelled,FT721374225
FP75263,2022-12-11 07:33:42,BSI,015719564,Success,FT614988586
FP36082,2022-09-01 01:29:53,Muamalat,122919273,Success,FT286867100
FP00935,2022-10-06 11:49:52,BCA,022463528,Cancelled,FT014475966
FP30265,2022-11-20 00:33:35,CIMB,029054794,Failed,FT055398683
FP83777,2023-09-02 18:19:31,BNI,106560347,Failed,FT986006842
FP45415,2022-10-11 12:13:27,Mandiri,087593776,Cancelled,FT041905907
FP93012,2023-07-06 22:10:57,Danamon,045016486,Success,FT695931843
FP86830,2022-06-09 07:50:07,BSI,089686131,Failed,FT566338359
FP77899,2022-08-30 17:40:32,Danamon,018364165,Failed,FT074432101
FP64689,2022-12-12 00:08:20,Digibank,043808706,Failed,FT443082010
FP71349,2023-09-28 18:23:13,Jenius,106906969,Failed,FT930087123
FP73796,2022-08-23 18:01:38,Permata,020181815,Cancelled,FT409310263
FP29822,2022-09-11 20:26:09,BCA,056309441,Cancelled,FT146378010
FP69041,2023-07-12 00:21:30,BSI,067108398,Failed,FT016179551
FP79635,2022-02-27 13:14:40,Digibank,121060372,Success,FT819457893
FP30439,2022-01-11 18:45:33,Danamon,071543266,Cancelled,FT206645435
FP38458,2022-09-15 05:42:46,CIMB,075444170,Failed,FT285648889
FP64603,2022-11-09 06:45:08,Permata,105908379,Cancelled,FT929521532
FP60256,2022-01-18 11:00:35,Jenius,015592859,Success,FT152621345
FP87747,2022-07-10 17:46:29,Jenius,012188392,Cancelled,FT643799076
FP28672,2022-07-05 10:43:02,Danamon,047777008,Success,FT467138509
FP18446,2022-05-24 23:55:52,CIMB,019087098,Cancelled,FT666995270
FP67713,2023-02-10 09:59:14,BCA,101628857,Failed,FT132431221
FP43600,2022-07-15 21:04:46,BSI,012588769,Cancelled,FT493687595
FP86365,2023-06-07 16:18:46,Danamon,128280485,Success,FT377830288
FP41928,2023-09-15 18:21:15,BCA,079573856,Cancelled,FT601985030
FP20859,2023-03-17 10:56:25,CIMB,055329749,Cancelled,FT833709613
FP13934,2022-09-22 03:12:51,Muamalat,128020687,Failed,FT876952767
FP81988,2023-11-23 11:09:01,BRI,030906051,Failed,FT466425648
FP52052,2022-02-20 22:51:40,Permata,039193564,Cancelled,FT049363467
FP50393,2023-08-18 17:43:01,Muamalat,062517900,Failed,FT464131029
FP04585,2022-08-26 20:23:46,Danamon,103471989,Failed,FT728831100
FP29350,2022-04-09 13:48:18,Mandiri,030042708,Success,FT197872536
FP90424,2023-05-02 16:49:16,Muamalat,077175997,Failed,FT099064672
FP54284,2023-05-04 03:06:57,Jenius,091226181,Failed,FT740406596
FP30043,2023-09-01 19:16:28,Jenius,010506662,Success,FT593405660
FP39473,2022-01-10 02:26:01,Danamon,119263819,Failed,FT068878131
FP16748,2023-08-13 20:39:21,Mandiri,073570570,Success,FT925393963
FP42334,2023-03-05 12:04:02,CIMB,098226702,Cancelled,FT662943200
FP14859,2023-07-03 00:55:26,BRI,113325119,Cancelled,FT445499401
FP79732,2022-10-09 04:07:07,Muamalat,087486980,Failed,FT771211407
FP16248,2023-03-15 01:59:35,BRI,101141143,Failed,FT132192304
FP87404,2023-05-29 06:50:46,Permata,048437680,Cancelled,FT887243453
FP06169,2022-04-18 06:18:46,BNI,119050297,Cancelled,FT429735082
FP42871,2023-05-12 17:57:02,Muamalat,078806870,Success,FT895729720
FP69765,2022-01-09 22:47:08,BCA,051636591,Cancelled,FT268997065
FP21789,2023-12-15 12:10:47,Danamon,054660548,Failed,FT495782142
FP84897,2022-05-25 06:41:37,Mandiri,069803497,Cancelled,FT425196402
FP14965,2022-07-30 23:39:43,Jenius,049607862,Success,FT764514899
FP94164,2022-02-10 22:16:12,CIMB,015824161,Cancelled,FT475471765
FP59605,2022-12-23 06:57:47,BNI,057074445,Cancelled,FT080346102
FP65090,2023-04-04 19:10:21,BNI,092115107,Cancelled,FT585805760
FP83570,2023-12-09 20:13:45,Danamon,114629856,Failed,FT729527316
FP03647,2023-12-24 12:21:44,BCA,056875836,Cancelled,FT522497284
FP86838,2022-03-04 07:41:07,Danamon,071152356,Failed,FT162440445
FP80839,2023-09-19 12:58:29,Jenius,102053654,Success,FT769938190
FP89848,2022-05-04 13:57:46,Muamalat,116459749,Success,FT616451617
FP98393,2022-03-18 21:11:20,BCA,070192854,Cancelled,FT360804336
FP76570,2023-12-13 18:01:44,Muamalat,030829251,Cancelled,FT812534587
FP20820,2022-09-01 05:41:15,BRI,127355544,Failed,FT179476724
FP26338,2023-11-04 10:38:22,BCA,041331628,Cancelled,FT429810361
FP00786,2022-03-24 08:17:42,BSI,106395868,Success,FT850224653
FP12771,2022-01-26 17:25:21,Danamon,095619927,Cancelled,FT945274285
FP21593,2023-07-22 00:14:44,Danamon,074648715,Success,FT925518379
FP39697,2022-01-18 20:45:16,Jenius,099396806,Cancelled,FT227285911
FP63226,2023-09-23 14:29:19,Mandiri,029836394,Cancelled,FT954869480
FP67287,2023-03-16 07:58:20,Danamon,122156324,Success,FT895729720
FP78796,2023-01-26 15:18:06,Digibank,113741832,Failed,FT346604596
FP03861,2022-11-12 18:56:15,CIMB,056394692,Success,FT816623032
FP15336,2022-03-08 08:00:20,Muamalat,096441330,Success,FT072068330
FP32845,2022-12-04 06:36:47,BRI,062306344,Failed,FT895384316
FP36212,2022-08-06 13:17:22,BCA,076374786,Cancelled,FT177453487
FP24207,2023-05-10 23:21:21,Danamon,012701902,Cancelled,FT125708755
FP94587,2023-10-22 05:53:07,BSI,062176231,Success,FT688753680
FP93338,2023-09-06 00:53:31,Jenius,091789466,Failed,FT762319093
FP38235,2023-04-24 19:04:11,Digibank,104820720,Cancelled,FT879603954
FP17255,2022-09-23 06:48:35,BNI,052172070,Failed,FT844753094
FP07693,2023-09-05 11:48:19,Mandiri,052950852,Failed,FT375552489
FP52056,2022-02-15 01:54:56,Permata,015195667,Failed,FT857913078
FP72512,2023-05-06 23:47:11,BNI,062793177,Success,FT786267920
FP55721,2023-07-07 03:58:45,BCA,111268252,Cancelled,FT530424293
FP97934,2022-11-24 11:41:41,Digibank,098273108,Cancelled,FT605122716
FP27182,2023-04-24 11:27:30,CIMB,071581749,Failed,FT957752621
FP64579,2023-09-15 00:05:02,Permata,038514160,Cancelled,FT296718997
FP70362,2023-07-29 01:44:04,Danamon,066496519,Failed,FT568363018
FP17785,2022-01-28 16:33:07,BSI,066434733,Success,FT271135064
FP86812,2023-08-01 18:29:26,BRI,075681315,Cancelled,FT222752071
FP25029,2022-10-12 01:50:59,Muamalat,086131634,Success,FT339193470
FP33071,2023-10-09 02:01:55,BNI,056659528,Success,FT152550711
FP55324,2023-03-11 07:12:11,BCA,041220852,Cancelled,FT831419596
FP54942,2023-08-20 03:50:40,Muamalat,072556524,Failed,FT660915374
FP16112,2022-06-28 20:03:39,BSI,031335773,Failed,FT366616869
FP98177,2022-11-02 06:50:14,Muamalat,108734058,Success,FT871217052
FP09906,2023-07-10 04:58:48,Danamon,054006092,Cancelled,FT285651204
FP16684,2023-04-25 18:37:57,BCA,086559313,Cancelled,FT899373508
FP52813,2022-02-21 06:22:13,Jenius,015863177,Cancelled,FT192319571
FP08189,2022-10-06 09:21:24,Permata,054531130,Failed,FT878867298
FP83269,2023-02-09 05:21:05,Digibank,071267432,Success,FT954263141
FP13320,2023-09-07 10:21:07,BNI,048815859,Cancelled,FT832792207
FP57831,2022-07-22 17:40:44,BSI,042262893,Cancelled,FT346112748
FP61280,2023-04-18 23:01:23,Permata,034293715,Cancelled,FT167251804
FP34807,2022-05-04 00:10:11,BCA,056587496,Success,FT339838245
FP57095,2023-02-02 10:18:24,Muamalat,025452837,Cancelled,FT492249888
FP43315,2022-09-16 07:17:15,BSI,011268462,Failed,FT988681741
FP28808,2022-09-02 12:21:43,Mandiri,129260705,Cancelled,FT470121282
FP97298,2023-01-18 05:57:19,BRI,087728635,Cancelled,FT429735082
FP24578,2022-11-30 23:42:57,BSI,044438308,Cancelled,FT309792400
FP78493,2022-08-02 22:07:26,Jenius,114247241,Success,FT759016428
FP87602,2023-11-13 23:45:16,BCA,038796027,Success,FT533454674
FP67644,2022-11-18 16:02:20,CIMB,084915962,Cancelled,FT801718645
FP68982,2023-05-09 22:44:35,Muamalat,021795802,Success,FT350384753
FP55666,2022-04-25 14:30:28,Muamalat,094666476,Cancelled,FT423571682
FP29893,2023-09-20 23:21:38,Digibank,064250304,Failed,FT700304255
FP47818,2023-04-04 16:46:46,CIMB,128051850,Cancelled,FT105319549
FP94311,2023-09-17 15:28:34,CIMB,128058633,Failed,FT170965162
FP23154,2023-07-11 12:50:15,BSI,101754598,Success,FT382422497
FP46263,2022-05-19 21:19:41,Danamon,103678384,Success,FT736079829
FP68470,2023-07-21 01:05:22,Danamon,043187508,Cancelled,FT695768560
FP05521,2022-05-13 14:13:38,BSI,026861566,Failed,FT833741031
FP23461,2022-03-26 02:20:05,Permata,100264173,Cancelled,FT695811499
FP55912,2023-09-18 14:40:31,BNI,090489288,Success,FT082919955
FP97928,2023-04-09 16:05:56,Digibank,058870884,Failed,FT850029375
FP55835,2022-05-04 18:02:44,Muamalat,122850565,Failed,FT837025847
FP42199,2023-05-05 13:38:56,Muamalat,059186713,Success,FT671873143
FP54884,2023-09-01 19:01:59,BCA,076085619,Failed,FT758364500
FP32325,2023-09-04 11:53:59,Mandiri,020415536,Success,FT145211578
FP94686,2022-09-17 11:27:51,Danamon,078200308,Success,FT808193943
FP40850,2023-05-04 04:01:12,Permata,070671278,Failed,FT170083722
FP13979,2022-12-29 02:34:18,Digibank,119206999,Failed,FT510255175
FP86089,2023-12-29 17:42:19,BNI,019064930,Failed,FT837704245
FP18299,2023-03-01 10:51:11,CIMB,017107404,Failed,FT879282114
FP78605,2023-07-22 15:06:46,BRI,106577589,Cancelled,FT955573486
FP32908,2023-05-15 04:18:38,BNI,030977941,Failed,FT208385659
FP13957,2023-09-17 23:06:59,BSI,076136377,Success,FT277551039
FP28253,2023-07-16 07:26:13,Danamon,040041854,Cancelled,FT419002000
FP14272,2022-04-25 07:01:00,Jenius,061588532,Failed,FT478232913
FP91103,2023-10-11 21:05:06,BNI,067899607,Cancelled,FT731373266
FP95704,2022-06-18 22:45:14,Muamalat,089321496,Success,FT811765546
FP81736,2022-12-06 14:28:37,Muamalat,128494718,Success,FT930210561
FP86221,2022-11-03 10:58:30,BCA,090917608,Failed,FT294912731
FP19418,2022-05-08 04:39:56,BCA,088546308,Cancelled,FT127450735
FP66277,2022-02-24 07:39:32,Danamon,075683559,Success,FT387309975
FP60858,2022-04-22 12:37:40,BCA,106805620,Cancelled,FT194186433
FP27575,2022-10-30 11:10:01,BCA,064370035,Failed,FT983817378
FP62041,2022-05-31 10:59:59,BNI,119342617,Cancelled,FT428580441
FP57010,2022-05-21 17:14:24,Permata,034432042,Cancelled,FT766867551
FP58643,2022-06-11 10:59:18,Mandiri,034556067,Cancelled,FT165094583
FP09439,2023-07-23 09:34:02,CIMB,127966506,Success,FT822698973
FP22570,2022-01-30 23:51:41,BNI,039393513,Failed,FT008361709
FP03459,2023-11-06 01:40:43,Mandiri,114151489,Success,FT076743793
FP69027,2023-12-17 09:16:33,Jenius,100802072,Cancelled,FT616875921
FP99158,2023-02-12 20:21:26,Digibank,067834594,Failed,FT668415239
FP89143,2023-08-26 20:58:58,BRI,021957967,Failed,FT326262849
FP68769,2022-09-15 10:42:47,BSI,098945452,Cancelled,FT856879580
FP27414,2023-04-24 11:11:37,Permata,043137749,Failed,FT823012043
FP31844,2022-09-27 21:45:57,BSI,072961591,Failed,FT797304188
FP86711,2023-07-17 00:43:23,Jenius,098011687,Failed,FT008792848
FP03077,2022-06-03 19:51:06,Permata,109054698,Failed,FT236808192
FP04677,2022-11-20 23:28:14,BNI,078691616,Failed,FT148843865
FP56242,2023-02-13 22:54:11,Permata,049188909,Failed,FT285648889
FP55589,2023-12-03 05:19:15,Digibank,021788916,Failed,FT465642742
FP13681,2023-02-22 11:25:30,Danamon,093672694,Cancelled,FT938661744
FP55437,2022-04-25 16:38:31,Digibank,105533294,Success,FT326274203
FP53683,2022-12-29 22:27:48,BSI,104079953,Failed,FT350384753
FP70495,2023-09-28 15:34:14,BSI,022888459,Failed,FT181455894
FP77873,2023-04-24 23:34:34,BNI,080963219,Cancelled,FT040212363
FP41987,2023-06-24 23:12:35,Digibank,010088135,Failed,FT882773633
FP60135,2022-09-09 11:31:49,Muamalat,017813756,Cancelled,FT568841840
FP78248,2023-06-26 07:05:00,BSI,115841769,Success,FT164920063
FP54161,2022-02-27 19:08:41,CIMB,067886937,Success,FT318538048
FP71443,2022-11-15 02:11:21,Danamon,124395374,Cancelled,FT180824684
FP58576,2023-08-02 08:46:36,Muamalat,047475737,Failed,FT972570999
FP37646,2022-02-07 16:47:49,BNI,123500827,Cancelled,FT741008129
FP38104,2023-08-10 08:22:58,CIMB,065231416,Cancelled,FT614988586
FP54508,2023-09-01 00:54:13,BRI,121903963,Success,FT509054997
FP60686,2023-04-24 21:34:01,Mandiri,120585049,Success,FT446896602
FP69320,2022-01-29 22:50:25,BNI,035782869,Success,FT075144597
