transaction_id,created_at,recipient_bank,account_number,amount,unique_code,transaction_status,admin_fee,user_id
FT872837450,2022-05-18 05:06:39,JAGO,103846682,2245000.0,135.0,Success,1500,7265557
FT364459814,2022-09-26 00:58:07,Muamalat,059492928,2604000.0,872.0,Success,0,6794567
FT247348412,2023-11-30 05:02:03,BSI,041491267,4905000.0,248.0,Cancelled,1500,7265557
FT176129697,2022-12-28 02:42:06,Dana,065508576,4420000.0,141.0,Success,0,4614393
FT571587458,2022-04-24 21:53:49,Mandiri,113909878,1022000.0,378.0,Checking,0,3594704
FT506222450,2022-10-26 11:34:51,Shopeepay,020646606,1079000.0,556.0,Processed,0,1794229
FT284155056,2022-03-22 13:15:15,BJB,013820057,594000.0,450.0,Need Confirmation,1500,5559363
FT204626256,2022-03-24 02:03:47,Mandiri,035767415,2979000.0,989.0,Cancelled,0,6719181
FT047671405,2023-06-08 04:29:46,Dana,015021993,72000.0,305.0,Checking,0,7142768
FT341452173,2022-09-05 11:26:09,Gopay,026874304,3397000.0,706.0,Failed,0,6794567
FT589370967,2023-12-01 02:55:56,Mandiri,040353610,4815000.0,938.0,Processed,0,8952856
FT163815707,2022-04-11 07:20:35,Permata,081750117,4479000.0,327.0,Cancelled,1500,7142768
FT139912734,2022-06-10 19:43:02,Seabank,033360199,3270000.0,214.0,Checking,1500,2210000
FT140560812,2022-07-29 14:42:59,BNI,074075469,330000.0,555.0,Cancelled,0,8991607
FT182904670,2022-06-12 15:33:06,LinkAja,055700643,3920000.0,624.0,Success,1500,2065198
FT414376644,2023-10-01 18:06:04,Ovo,024409690,1516000.0,301.0,Need Confirmation,1500,7674072
FT386736598,2022-09-04 04:22:29,LinkAja,127019479,987000.0,872.0,Cancelled,1500,5761901
FT652461306,2023-03-09 12:56:39,BCA,109764412,1579000.0,461.0,Checking,1500,6794567
FT418119748,2023-09-11 20:04:48,Mandiri,053463186,857000.0,190.0,Checking,1500,1352128
FT703256139,2023-06-14 06:08:17,LinkAja,095286130,4212000.0,711.0,Processed,0,7898268
FT002010285,2022-04-27 13:33:36,Gopay,047408445,162000.0,498.0,Need Confirmation,1500,2434544
FT736895117,2023-01-15 04:15:30,Mandiri,116248497,3204000.0,173.0,Cancelled,0,1849092
FT601330670,2023-12-28 17:19:39,Permata,063522282,278000.0,210.0,Failed,0,7671216
FT046062087,2023-02-16 11:49:24,Maybank,050621918,530000.0,59.0,Checking,1500,2434544
FT633156730,2022-09-21 23:22:03,JAGO,111583241,3168000.0,531.0,Need Confirmation,0,8952856
FT136232891,2022-06-13 16:02:18,BJB,045303953,4849000.0,485.0,Failed,0,4537027
FT545685558,2022-05-09 13:55:09,LinkAja,109742324,1747000.0,711.0,Checking,0,4620956
FT186980936,2022-07-13 23:46:00,Dana,061460032,366000.0,616.0,Processed,1500,7787823
FT930286083,2022-11-19 14:10:28,Maybank,063254822,1780000.0,703.0,Cancelled,1500,8183609
FT438516293,2023-04-25 01:21:57,BSI,127796925,4670000.0,426.0,Success,1500,7898268
FT238275336,2022-07-31 01:58:15,JAGO,075920393,2993000.0,135.0,Failed,1500,5701323
FT103720929,2023-04-09 01:28:16,Gopay,040349381,4191000.0,432.0,Failed,0,6763872
FT255959053,2022-10-17 14:29:44,LinkAja,111462854,2380000.0,282.0,Need Confirmation,0,7962314
FT133249835,2023-10-01 08:32:29,Dana,079231075,4316000.0,728.0,Failed,1500,9689676
FT087854293,2022-09-19 11:00:46,BNI,043926251,503000.0,687.0,Need Confirmation,1500,5977126
FT401305123,2023-05-16 10:25:20,BCA,047410161,3179000.0,111.0,Need Confirmation,0,6729249
FT163033755,2022-10-27 11:11:55,Dana,122022814,2847000.0,465.0,Success,1500,9444680
FT541609011,2022-05-26 21:11:34,JAGO,056324565,3200000.0,918.0,Failed,1500,3592967
FT483615958,2022-05-03 13:58:14,Dana,100829301,1788000.0,634.0,Success,0,8952856
FT960990969,2023-11-06 22:42:00,Permata,019077257,4388000.0,384.0,Success,1500,6108756
FT913125429,2023-03-12 22:32:11,Maybank,033263898,1980000.0,809.0,Failed,1500,7787823
FT198349909,2022-07-08 01:23:10,Gopay,112401173,519000.0,949.0,Success,0,9490323
FT498287792,2023-09-04 11:53:10,Seabank,021654930,1491000.0,801.0,Processed,0,6719181
FT574621164,2023-06-29 14:38:37,Dana,013243388,1651000.0,989.0,Checking,1500,1572750
FT922164054,2022-09-26 23:29:52,Seabank,034187711,752000.0,537.0,Failed,1500,5014808
FT479825646,2023-12-14 01:32:49,Mandiri,026889920,2528000.0,439.0,Failed,1500,2210000
FT214833674,2022-12-05 09:45:12,Ovo,032525045,3669000.0,510.0,Need Confirmation,0,5559363
FT646052723,2023-05-08 08:36:05,BCA,058448135,3637000.0,331.0,Processed,0,1352128
FT794444496,2022-10-09 00:11:05,BRI,028691831,57000.0,57.0,Processed,0,4299271
FT968915851,2022-05-25 00:12:46,Maybank,082298348,2810000.0,531.0,Checking,1500,9187881
FT527551687,2022-02-26 11:12:42,BRI,031548489,1431000.0,91.0,Processed,1500,8302015
FT961813709,2022-03-30 00:09:30,JAGO,083412699,1969000.0,983.0,Processed,0,1794229
FT489818172,2023-11-16 20:44:22,Ovo,029663635,235000.0,980.0,Failed,0,9689676
FT551652929,2022-04-24 11:36:05,Shopeepay,121030441,270000.0,454.0,Cancelled,0,7898268
FT183299822,2023-12-16 23:45:52,LinkAja,063230862,1926000.0,108.0,Success,0,2348677
FT355312597,2022-06-22 15:07:44,JAGO,127680992,1683000.0,939.0,Success,1500,7962314
FT373075042,2022-06-03 03:18:20,Gopay,011908256,1515000.0,863.0,Cancelled,1500,7142768
FT655418817,2022-07-31 17:51:34,BCA,118282781,1957000.0,589.0,Cancelled,0,7677519
FT920259801,2023-01-13 16:47:45,Mandiri,025090176,4572000.0,660.0,Processed,0,2065198
FT561270875,2023-03-06 10:27:34,Seabank,010307890,1159000.0,970.0,Success,1500,7674072
FT728564866,2022-01-27 22:48:10,LinkAja,122923421,1454000.0,964.0,Need Confirmation,0,4537027
FT127444081,2023-08-05 18:49:45,Maybank,024805100,2345000.0,733.0,Need Confirmation,0,3592967
FT762391054,2023-01-01 02:24:54,Shopeepay,029283772,2133000.0,100.0,Success,0,3797397
FT553298718,2023-03-23 00:43:22,BRI,021045934,2962000.0,901.0,Cancelled,0,2388350
FT116671125,2022-12-08 04:31:48,JAGO,060649676,3502000.0,538.0,Need Confirmation,1500,3277636
FT244026560,2022-06-04 03:43:38,BCA,048711377,1794000.0,77.0,Cancelled,0,5717586
FT344326399,2023-03-03 15:03:23,Muamalat,118515814,381000.0,515.0,Cancelled,1500,2777877
FT043387998,2022-06-14 23:42:06,BRI,098955002,1835000.0,143.0,Need Confirmation,1500,3710530
FT973603005,2022-04-08 09:22:13,Muamalat,019683722,2304000.0,649.0,Processed,1500,2113093
FT731437797,2023-06-17 21:49:32,Seabank,122239704,232000.0,211.0,Checking,0,8952856
FT589280332,2022-01-27 05:10:19,BCA,011300278,2861000.0,772.0,Success,1500,2113093
FT900894169,2023-07-22 10:35:57,Permata,119517701,1479000.0,529.0,Cancelled,1500,9620439
FT010907093,2023-07-28 12:15:26,Seabank,096468465,2987000.0,106.0,Cancelled,0,3703203
FT817698022,2022-08-06 12:08:10,Gopay,094205125,1288000.0,943.0,Cancelled,1500,1360321
FT989119432,2023-06-06 10:04:16,JAGO,103528434,3167000.0,978.0,Processed,0,2113093
FT942309237,2023-01-22 06:00:24,Ovo,072488919,3814000.0,89.0,Cancelled,1500,2707415
FT877642246,2022-05-04 07:36:45,BNI,041967911,638000.0,213.0,Success,1500,1849092
FT358024008,2022-06-20 07:12:43,BCA,115445343,2235000.0,657.0,Cancelled,0,7671216
FT110759645,2023-07-12 18:56:39,Mandiri,128850815,2766000.0,653.0,Processed,1500,4299271
FT205153143,2022-02-14 05:45:06,BJB,084597364,1217000.0,224.0,Success,1500,3725030
FT360804336,2022-10-19 22:16:47,Mandiri,065609831,4843000.0,770.0,Processed,1500,8991607
FT461525507,2022-10-17 00:49:34,BNI,076917208,1128000.0,503.0,Need Confirmation,1500,7671216
FT509054997,2022-11-21 10:28:02,Seabank,103386427,1732000.0,906.0,Failed,0,4294984
FT970822378,2022-07-16 10:22:17,Ovo,038791802,285000.0,196.0,Checking,1500,5717586
FT913656314,2022-09-13 05:58:33,Gopay,084631071,971000.0,58.0,Success,0,9514456
FT443234097,2022-01-03 20:50:43,Dana,066106809,4691000.0,664.0,Processed,0,9620439
FT690066491,2022-08-20 23:09:27,Mandiri,068188540,3807000.0,583.0,Cancelled,1500,3710530
FT287902692,2023-11-21 05:41:49,Permata,029175385,2901000.0,415.0,Success,1500,1847436
FT359171965,2023-12-09 15:42:03,Seabank,013096425,4070000.0,477.0,Success,1500,8088490
FT056476674,2022-10-17 08:06:39,Shopeepay,070190555,2880000.0,815.0,Checking,1500,3277636
FT647995165,2022-09-12 09:52:38,Muamalat,027481097,2730000.0,390.0,Cancelled,1500,4590078
FT323955518,2023-06-28 15:26:07,Dana,029254633,3473000.0,571.0,Success,1500,1565475
FT221866253,2023-03-20 20:14:56,Muamalat,021238958,2841000.0,81.0,Cancelled,0,7787823
FT218040956,2022-01-14 22:06:35,BRI,052052763,210000.0,812.0,Checking,1500,6550322
FT786267920,2023-11-08 16:13:47,LinkAja,091750822,813000.0,742.0,Success,0,5717586
FT548794706,2022-02-07 03:10:04,Permata,072853625,216000.0,754.0,Processed,1500,5977126
FT633561291,2022-08-12 04:53:34,Maybank,113329115,2331000.0,82.0,Cancelled,0,2777877
FT962502539,2022-10-18 11:19:51,Permata,120213450,80000.0,834.0,Checking,1500,4537027
FT673014023,2023-11-14 15:30:17,Dana,067546895,3362000.0,973.0,Processed,1500,7707611
FT320653036,2023-10-20 05:23:42,LinkAja,090348701,4950000.0,938.0,Success,0,7614367
FT861258126,2022-12-24 20:44:03,Dana,108239951,2297000.0,541.0,Failed,1500,2434544
FT486853005,2023-03-09 15:09:11,Mandiri,087515592,734000.0,673.0,Cancelled,1500,2398427
FT073817649,2022-11-11 14:19:58,LinkAja,076202162,4043000.0,356.0,Cancelled,1500,7674072
FT320035677,2022-01-30 23:31:11,JAGO,090531657,3113000.0,457.0,Need Confirmation,1500,5761901
FT364633120,2022-11-08 06:33:43,BRI,107956235,153000.0,55.0,Processed,0,7677519
FT173662797,2022-04-11 08:09:07,LinkAja,055226282,650000.0,333.0,Need Confirmation,0,3594704
FT131801639,2022-09-12 01:57:58,Seabank,037411853,1706000.0,675.0,Cancelled,1500,4620956
FT007201658,2023-06-25 04:38:17,Ovo,057014311,4110000.0,896.0,Processed,1500,5701323
FT534643617,2023-04-16 00:26:39,Gopay,059473552,4745000.0,630.0,Need Confirmation,0,9514456
FT253914399,2023-12-02 11:30:28,Ovo,047106666,3232000.0,533.0,Need Confirmation,1500,3170865
FT807138453,2022-04-24 17:12:53,BSI,016020579,1368000.0,687.0,Cancelled,1500,2113093
FT191123821,2022-04-21 02:32:20,JAGO,098593901,577000.0,181.0,Success,1500,6763872
FT420823048,2023-10-18 01:17:40,Gopay,029772076,4415000.0,926.0,Success,1500,8991607
FT503987351,2023-11-06 20:52:17,BNI,058581034,2044000.0,79.0,Checking,0,2398427
FT758884059,2022-03-21 01:59:08,BRI,091325066,928000.0,644.0,Cancelled,0,7787823
FT283867501,2022-10-23 11:29:28,Gopay,024512862,661000.0,897.0,Need Confirmation,1500,5761901
FT184014283,2023-08-30 11:13:27,Dana,089971150,884000.0,991.0,Cancelled,1500,9444680
FT425787854,2022-09-13 01:54:10,LinkAja,074643710,2745000.0,348.0,Failed,1500,4537027
FT034727316,2022-03-01 01:50:36,BRI,091019958,4291000.0,724.0,Need Confirmation,0,2113093
FT441448384,2022-07-22 14:56:00,Mandiri,105510673,1958000.0,814.0,Need Confirmation,0,2185217
FT568203910,2022-04-13 17:31:08,Permata,108184491,1945000.0,880.0,Processed,0,8088490
FT305587733,2023-12-13 03:07:20,Shopeepay,012208942,2961000.0,494.0,Checking,0,3277636
FT806553162,2022-11-23 23:39:30,BSI,044830663,808000.0,866.0,Checking,0,3170865
FT503784046,2022-12-05 04:06:51,Maybank,015598235,1143000.0,310.0,Failed,0,9444680
FT346233127,2022-11-13 20:25:02,Muamalat,086999106,30000.0,343.0,Failed,1500,3984110
FT586855646,2023-06-20 06:11:31,JAGO,098532878,649000.0,427.0,Checking,1500,4909543
FT112821596,2023-10-25 16:59:31,Ovo,082705488,2518000.0,762.0,Need Confirmation,1500,2388350
FT262730523,2023-10-25 11:33:48,Ovo,061798005,3866000.0,373.0,Cancelled,0,5761901
FT703662559,2022-03-08 22:55:19,Mandiri,118800927,4980000.0,911.0,Checking,1500,6729249
FT343791760,2022-06-01 13:49:27,Dana,088421559,1669000.0,450.0,Success,1500,2752890
FT911410432,2022-05-19 03:35:28,JAGO,078658196,2340000.0,589.0,Processed,0,7787823
FT926806078,2023-03-13 08:05:31,Shopeepay,124864481,753000.0,430.0,Failed,1500,5346849
FT650393564,2022-03-04 18:42:39,Mandiri,097994103,4870000.0,131.0,Need Confirmation,0,5346849
FT853704416,2023-07-27 00:50:46,Permata,076994894,3099000.0,571.0,Cancelled,1500,3304371
FT449474622,2022-01-31 06:02:03,BCA,046660996,1161000.0,666.0,Failed,1500,3896182
FT650417385,2022-10-09 11:16:54,Maybank,040878962,1802000.0,589.0,Failed,0,3703203
FT652061839,2022-06-09 07:38:13,BSI,032686379,2486000.0,72.0,Need Confirmation,1500,8302015
FT039334294,2023-03-15 08:20:26,BSI,060977636,4464000.0,920.0,Cancelled,1500,3304371
FT777355933,2023-07-04 00:02:56,JAGO,044757869,2680000.0,810.0,Failed,0,9490323
FT162752648,2023-07-17 01:41:23,Permata,086824187,3155000.0,861.0,Processed,0,1360321
FT319962693,2023-01-13 04:12:52,Shopeepay,061548129,2491000.0,422.0,Failed,0,1352128
FT724982953,2022-11-21 05:33:40,BSI,065734162,4610000.0,608.0,Processed,0,5559363
FT327988412,2022-02-14 16:24:53,BJB,107338400,3608000.0,281.0,Failed,1500,1352128
FT043775606,2023-10-13 08:37:40,BNI,060471116,1180000.0,106.0,Success,1500,6108756
FT827896249,2023-05-10 01:37:45,Ovo,075242453,1860000.0,461.0,Checking,0,2777877
FT255604425,2023-04-01 12:07:09,Maybank,055644835,872000.0,472.0,Cancelled,0,3703203
FT125432051,2022-03-31 00:55:22,Gopay,027401255,4050000.0,385.0,Checking,0,6386595
FT452343910,2023-03-22 20:04:40,BNI,056479708,837000.0,784.0,Need Confirmation,1500,2752890
FT715540576,2022-03-07 08:36:52,JAGO,096702781,292000.0,157.0,Failed,0,7614367
FT477755178,2022-10-01 18:37:55,JAGO,016561193,1273000.0,675.0,Checking,1500,4909543
FT822007766,2023-01-08 17:57:03,Shopeepay,118925695,2201000.0,441.0,Cancelled,1500,3594704
FT545265839,2022-01-06 20:36:38,BCA,052990980,4235000.0,721.0,Need Confirmation,1500,2393555
FT325628335,2023-04-02 07:47:27,Dana,112196970,588000.0,591.0,Cancelled,1500,4299271
FT458055256,2022-10-24 17:56:56,Mandiri,081333877,1097000.0,919.0,Failed,0,1847436
FT508378789,2022-04-07 19:06:07,Gopay,036798360,2188000.0,321.0,Checking,0,9190387
FT694411367,2022-09-27 02:11:11,BJB,026832896,2500000.0,102.0,Processed,1500,6404873
FT212191929,2022-09-02 03:10:42,BCA,071293943,4011000.0,676.0,Need Confirmation,0,3277636
FT073823836,2022-08-11 09:03:45,BCA,080258937,817000.0,973.0,Success,0,2434544
FT225824014,2023-08-13 03:12:27,BRI,046707781,4172000.0,485.0,Success,0,7962314
FT261901237,2022-11-07 03:17:23,JAGO,092971804,4484000.0,531.0,Cancelled,1500,7470590
FT231279580,2023-06-19 07:15:53,Dana,111314999,4213000.0,142.0,Success,0,7707611
FT394516003,2023-11-20 16:07:19,Mandiri,125907224,2147000.0,946.0,Failed,1500,2185217
FT636130972,2022-10-15 23:33:57,BNI,081988824,1736000.0,347.0,Cancelled,0,9620439
FT270154471,2023-09-13 09:34:17,Mandiri,035936615,59000.0,585.0,Processed,1500,6763872
FT447470057,2023-12-20 00:08:17,BSI,017535788,415000.0,157.0,Checking,0,5701323
FT331873923,2022-11-02 21:08:02,Ovo,025059104,4950000.0,353.0,Checking,0,6729249
FT829429046,2022-05-10 08:10:06,Shopeepay,125061144,3967000.0,153.0,Processed,1500,7898268
FT829130634,2023-12-31 14:49:06,Ovo,064455523,684000.0,994.0,Checking,1500,5977126
FT905507947,2023-03-30 07:38:12,LinkAja,051779513,4325000.0,381.0,Need Confirmation,1500,6763872
FT942752400,2022-02-12 12:50:44,Permata,051103325,2899000.0,300.0,Checking,0,7962314
FT257282237,2023-12-04 04:27:19,Shopeepay,103460330,2459000.0,120.0,Success,1500,1360321
FT640061435,2022-11-16 16:35:40,BNI,037154165,1136000.0,944.0,Success,1500,3277636
FT548748344,2022-11-03 23:51:23,BCA,103703181,1720000.0,265.0,Success,1500,6234034
FT300928466,2023-12-03 06:36:33,Shopeepay,043768192,4837000.0,300.0,Cancelled,0,7243793
FT337344713,2022-01-02 13:15:11,Seabank,088998448,720000.0,455.0,Processed,1500,4532476
FT678597368,2023-03-31 12:44:17,LinkAja,070790007,1352000.0,844.0,Failed,0,7898268
FT563762188,2022-08-12 21:35:12,Shopeepay,012594274,4877000.0,634.0,Success,0,9187881
FT142647720,2023-12-12 09:41:51,Gopay,080273475,4505000.0,662.0,Checking,1500,6404873
FT274656624,2022-04-15 22:20:27,LinkAja,081460533,76000.0,618.0,Success,1500,3594704
FT121369435,2022-05-11 07:39:24,Seabank,019407089,238000.0,770.0,Need Confirmation,1500,3797397
FT515145225,2022-04-17 13:42:25,LinkAja,111320941,4773000.0,499.0,Success,0,3458256
FT054070395,2022-08-28 09:45:05,Gopay,062635617,4466000.0,552.0,Need Confirmation,1500,8952856
FT637718948,2023-04-22 14:58:06,Permata,069487143,4815000.0,516.0,Failed,1500,3797397
FT615024722,2023-07-18 16:19:53,Shopeepay,078856749,1796000.0,72.0,Checking,0,3304371
FT501093555,2023-07-17 15:19:48,Mandiri,022609175,4154000.0,414.0,Need Confirmation,0,7265557
FT052446546,2023-11-05 11:40:55,Ovo,129156084,980000.0,437.0,Success,0,4532476
FT066038947,2023-03-06 14:03:19,Gopay,011528380,63000.0,135.0,Failed,1500,7671216
FT430796581,2023-12-24 04:36:56,Dana,081770375,1808000.0,662.0,Success,1500,5761901
FT090073441,2022-01-23 19:13:13,BNI,026503468,1124000.0,712.0,Need Confirmation,0,7470590
FT347924705,2022-07-04 14:33:50,Mandiri,041960976,1500000.0,793.0,Checking,1500,8302015
FT166262331,2023-07-23 19:22:43,Dana,056397343,3388000.0,228.0,Need Confirmation,0,8952856
FT627695251,2022-08-02 18:13:58,LinkAja,048849485,3508000.0,819.0,Need Confirmation,1500,4696083
FT693796691,2022-10-17 21:39:35,Shopeepay,054089323,2950000.0,474.0,Failed,0,3594704
FT605122716,2023-06-25 17:28:35,Gopay,053998732,336000.0,861.0,Checking,1500,5701323
FT046246349,2022-12-01 13:30:14,BNI,052422788,3376000.0,167.0,Checking,1500,9490323
FT620647462,2022-05-16 00:06:04,Ovo,076412402,2584000.0,453.0,Need Confirmation,0,3703203
FT619865367,2023-04-12 17:47:47,JAGO,047318784,2573000.0,668.0,Processed,0,5977126
FT527715170,2023-01-14 05:40:40,Gopay,046241425,2369000.0,140.0,Processed,1500,3797397
FT682718164,2022-05-18 07:57:55,BNI,058269686,1492000.0,868.0,Success,0,5977126
FT884830441,2023-12-31 13:41:56,BSI,017646871,153000.0,995.0,Need Confirmation,1500,1360321
FT695162552,2023-11-23 11:42:25,Dana,080254423,3493000.0,914.0,Processed,1500,9490323
FT475238529,2022-10-24 00:15:35,BRI,091332457,3381000.0,173.0,Checking,1500,7787823
FT824516790,2022-06-27 20:54:23,JAGO,115212738,1806000.0,730.0,Checking,0,9746508
FT615509705,2022-01-14 16:10:41,BNI,116203254,2217000.0,963.0,Success,0,3277636
FT552932754,2022-08-19 17:00:50,Permata,103820682,635000.0,895.0,Cancelled,0,5761901
FT640732496,2023-10-31 05:54:50,Gopay,020634359,3201000.0,378.0,Processed,0,2777877
FT042999533,2023-08-21 07:26:45,Maybank,040578958,2929000.0,249.0,Cancelled,0,4696083
FT643320387,2023-07-29 04:32:58,Mandiri,044455718,3163000.0,259.0,Failed,0,4294984
FT254004858,2023-08-29 22:20:05,Permata,101049546,3704000.0,586.0,Checking,0,1849092
FT402714777,2023-03-02 03:59:50,BCA,125513294,1385000.0,685.0,Success,1500,9187881
FT488964526,2023-03-24 08:59:56,Muamalat,107001368,3935000.0,977.0,Checking,0,7671216
FT253083138,2022-01-12 15:23:15,Seabank,049367021,3658000.0,261.0,Checking,0,3513847
FT731648759,2022-09-03 01:04:05,BSI,040905712,1718000.0,365.0,Processed,0,1360321
FT203896627,2023-01-04 22:30:11,Muamalat,048575429,1846000.0,669.0,Success,0,5717586
FT529229194,2022-12-26 09:36:55,JAGO,019876270,1579000.0,988.0,Failed,1500,2319026
FT630044430,2022-10-09 03:02:26,Dana,080935577,91000.0,325.0,Need Confirmation,0,7707611
FT207067677,2023-09-24 16:33:43,BRI,086164562,3846000.0,186.0,Checking,1500,4590078
FT143992200,2023-10-16 21:08:47,JAGO,096213597,1845000.0,862.0,Success,0,2707415
FT363749998,2023-11-24 03:33:46,Ovo,126484322,1536000.0,592.0,Need Confirmation,1500,1360321
FT612673212,2022-11-30 15:22:03,BNI,052654611,1821000.0,268.0,Checking,1500,4294984
FT632255914,2023-09-06 07:14:36,Ovo,128705449,4995000.0,739.0,Need Confirmation,1500,2348677
FT321286043,2023-07-23 15:34:55,LinkAja,097716624,4359000.0,332.0,Checking,1500,6763872
FT336763143,2023-08-11 14:22:42,BSI,033948469,173000.0,820.0,Cancelled,0,2388350
FT051034771,2022-02-16 02:06:24,Gopay,025692930,983000.0,806.0,Failed,0,2388350
FT330059375,2023-04-01 19:27:57,BJB,073803179,1251000.0,586.0,Processed,1500,1572750
FT375956022,2022-09-10 20:44:56,BRI,094895072,917000.0,760.0,Need Confirmation,1500,6386595
FT774155756,2023-07-22 20:10:00,BRI,079081393,1973000.0,64.0,Need Confirmation,1500,8405609
FT321667671,2022-02-27 09:24:51,Gopay,094328303,697000.0,576.0,Failed,0,4590078
FT379898277,2023-07-01 08:40:42,BRI,084707824,1707000.0,312.0,Checking,1500,5977126
FT777610172,2023-12-06 22:55:41,Mandiri,083271681,231000.0,101.0,Processed,1500,8088490
FT424762178,2023-10-22 18:57:13,Permata,020422545,3265000.0,554.0,Processed,1500,4620956
FT376393080,2022-09-04 22:26:14,JAGO,099204121,2138000.0,799.0,Need Confirmation,0,1572750
FT140709208,2022-07-29 09:47:23,Dana,045654903,3029000.0,859.0,Failed,1500,3710530
FT623216025,2022-08-11 21:17:54,Shopeepay,110959070,4424000.0,712.0,Failed,1500,5014808
FT043382189,2022-02-11 20:26:10,Maybank,052906479,3418000.0,753.0,Cancelled,0,4537027
FT769169462,2022-08-10 08:33:22,Muamalat,099249173,319000.0,471.0,Cancelled,1500,1572750
FT113564332,2023-11-12 08:00:56,Mandiri,115995893,1386000.0,922.0,Need Confirmation,0,3170865
FT498213833,2022-08-07 09:21:40,BNI,100828991,4041000.0,452.0,Checking,1500,3797397
FT187653899,2022-05-04 07:31:04,BRI,125906380,1168000.0,481.0,Checking,0,7011894
FT895988566,2022-12-16 02:46:05,Dana,089093106,3999000.0,550.0,Success,0,4909543
FT762173614,2022-11-03 01:37:23,Ovo,101722038,4279000.0,432.0,Checking,0,9620439
FT696360067,2022-01-09 01:09:17,BRI,099364155,4154000.0,452.0,Failed,1500,9701100
FT811765546,2023-06-22 14:28:26,Gopay,116395214,1327000.0,547.0,Need Confirmation,1500,3304371
FT512075121,2023-01-21 16:07:21,Muamalat,126583197,2664000.0,860.0,Success,1500,3592967
FT715936772,2023-01-28 15:49:32,Muamalat,072352184,672000.0,753.0,Success,1500,7470590
FT788477949,2023-11-23 06:16:10,Dana,084742779,3298000.0,579.0,Checking,0,7614367
FT324801799,2023-08-16 04:22:00,BSI,033846697,4246000.0,210.0,Success,0,6234034
FT683953315,2022-07-09 07:16:39,Dana,053822578,2473000.0,184.0,Processed,0,9746508
FT797929074,2022-12-15 04:21:17,Permata,058227880,2064000.0,305.0,Need Confirmation,0,9620439
FT590376018,2023-08-29 01:39:58,BNI,104387713,3150000.0,302.0,Success,1500,7707611
FT556336435,2022-05-10 08:53:44,Seabank,114730952,4827000.0,378.0,Failed,0,8302015
FT120518376,2023-08-25 14:18:02,BRI,118392697,4516000.0,741.0,Need Confirmation,0,2113093
FT834871964,2023-08-13 15:49:01,Shopeepay,085290259,4997000.0,227.0,Success,1500,7265557
FT814435917,2022-11-05 02:33:01,Maybank,039525721,77000.0,552.0,Checking,1500,3170865
FT804793188,2023-04-17 05:20:51,BCA,070912241,1258000.0,796.0,Processed,1500,5014808
FT750393222,2023-01-23 10:46:57,Muamalat,015242073,3318000.0,783.0,Failed,0,1360321
FT679616613,2023-05-30 09:25:48,Dana,040044246,4011000.0,579.0,Failed,0,7898268
FT016318031,2022-03-15 22:48:08,Ovo,099243616,4012000.0,695.0,Failed,1500,3592967
FT850866168,2022-04-25 06:53:44,Gopay,040926814,282000.0,386.0,Failed,0,6108756
FT311317121,2022-12-06 06:34:39,LinkAja,062866208,2436000.0,495.0,Need Confirmation,0,1360321
FT933694666,2023-09-12 02:37:21,Ovo,120083570,4170000.0,807.0,Cancelled,1500,4620956
FT583114964,2022-04-07 16:26:14,BNI,023455548,2339000.0,675.0,Failed,1500,1849092
FT717226837,2022-10-08 00:19:55,Shopeepay,042848013,1853000.0,441.0,Success,0,5717586
FT410682540,2022-07-23 01:22:00,Seabank,055745844,2261000.0,748.0,Failed,0,1794229
FT211889245,2022-04-01 20:56:48,BNI,071887980,1883000.0,601.0,Processed,1500,6794567
FT966256135,2022-06-03 19:01:53,Permata,039853655,895000.0,80.0,Cancelled,1500,4614393
FT841123465,2022-11-17 13:06:29,Permata,079506768,3395000.0,523.0,Processed,0,8183609
FT707750554,2022-02-04 08:33:55,BNI,061921908,2425000.0,237.0,Processed,1500,3703203
FT022881718,2023-07-25 12:51:04,Maybank,105519823,1335000.0,775.0,Need Confirmation,1500,2777877
FT140319387,2023-06-01 23:41:58,Permata,095610502,3739000.0,957.0,Checking,0,6404873
FT188131371,2023-12-01 07:58:54,Maybank,108172092,3552000.0,313.0,Need Confirmation,0,4015441
FT209529752,2022-02-23 13:27:20,Ovo,051086866,2185000.0,805.0,Processed,0,1849092
FT964473450,2022-08-20 17:23:11,Gopay,123102238,2397000.0,544.0,Need Confirmation,0,2113093
FT025007966,2023-11-22 16:00:02,Mandiri,120163429,2021000.0,250.0,Processed,1500,4590078
FT871512830,2022-08-31 19:28:01,Mandiri,020011671,1281000.0,806.0,Need Confirmation,0,9444680
FT148026430,2022-01-11 09:14:37,Dana,015852531,2123000.0,88.0,Processed,0,3692192
FT031642339,2022-01-27 03:44:08,Ovo,109218942,2650000.0,255.0,Cancelled,1500,2393555
FT569066946,2022-07-16 07:46:02,Dana,069110546,4323000.0,832.0,Success,1500,3170865
FT759531231,2022-03-07 16:52:37,Ovo,017613419,2305000.0,95.0,Cancelled,0,9160089
FT341718139,2022-03-23 18:10:25,Gopay,062005412,1448000.0,92.0,Checking,1500,6257735
FT326498716,2022-02-15 15:58:34,Seabank,093415958,1406000.0,430.0,Processed,0,2398427
FT497004581,2023-04-09 10:45:34,BCA,066638979,4344000.0,637.0,Checking,0,5701323
FT303813680,2022-03-09 19:41:59,JAGO,049887420,1799000.0,412.0,Failed,1500,9490323
FT116372332,2022-06-21 23:04:52,BCA,026021681,2016000.0,937.0,Failed,0,2651524
